"B.CHACHA";"B.CHADIT";"B.CHAGUI";"B.CHALEP";"B.CHARHI";"B.CHASKE";"B.CHATHP";"B.DITCHA";"B.DITDIT";"B.DITGUI";"B.DITLEP";"B.DITRHI";"B.DITSKE";"B.DITTHP";"B.GUICHA";"B.GUIDIT";"B.GUIGUI";"B.GUILEP";"B.GUIRHI";"B.GUISKE";"B.GUITHP";"B.LEPCHA";"B.LEPDIT";"B.LEPGUI";"B.LEPLEP";"B.LEPRHI";"B.LEPSKE";"B.LEPTHP";"B.RHICHA";"B.RHIDIT";"B.RHIGUI";"B.RHILEP";"B.RHIRHI";"B.RHISKE";"B.RHITHP";"B.SKECHA";"B.SKEDIT";"B.SKEGUI";"B.SKELEP";"B.SKERHI";"B.SKESKE";"B.SKETHP";"B.THPCHA";"B.THPDIT";"B.THPGUI";"B.THPLEP";"B.THPRHI";"B.THPSKE";"B.THPTHP";"B.NITNIT";"B.NITPLE";"B.NITPSE";"B.NITTHL";"B.PLENIT";"B.PLEPLE";"B.PLEPSE";"B.PLETHL";"B.PSENIT";"B.PSEPLE";"B.PSEPSE";"B.PSETHL";"B.THLNIT";"B.THLPLE";"B.THLPSE";"B.THLTHL";"B.GYMGYM";"B.GYMPRO";"B.GYMPRP";"B.PROGYM";"B.PROPRO";"B.PROPRP";"B.PRPGYM";"B.PRPPRO";"B.PRPPRP"
"B.THPCHA";0.060789102448532;-3.94441579556389e-19;-4.00255374588529e-19;1.51887556401229e-18;-3.67801971329521e-19;-8.3716548040752e-19;7.04456250184832e-19;-0.323960029584485;8.7029022840267e-19;-1.36427196281492e-18;2.72342990679877e-18;2.27915361628345e-18;-3.81857088667832e-18;-1.55430213914707e-18;0.0471913652437876;-3.97997894436476e-19;2.6465096425134e-19;-1.41455141286331e-19;-8.07686757128169e-19;7.16608339912248e-19;7.10807680598733e-19;0.0940060414304031;-4.06102276073477e-19;-1.40229187115617e-19;1.38110776766483e-19;-5.56210414194169e-19;4.67769811355738e-19;7.25281769016311e-19;-0.0709197738082135;2.58856276002369e-19;-2.88024998744244e-19;1.94274863065926e-19;6.01001991333236e-19;-5.61466758281581e-19;-4.62306539119236e-19;-0.351576268561122;1.8675454992654e-18;-6.71260175925911e-19;8.41999544470068e-19;3.41733958655202e-18;-3.52881964853735e-18;-3.33535856169542e-18;1;-4.98894487242425e-18;2.90009560155402e-18;-5.09056456173887e-18;-9.85190198468039e-18;1.20768259209976e-17;8.91004797506242e-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPDIT";6.1865809725491e-19;0.0607891024485318;-5.34228270200551e-19;-1.12564626655071e-19;-1.98390044118561e-19;-8.27705752904261e-19;-8.38833440506938e-36;1.83807569591864e-18;-0.323960029584485;-2.71695143723043e-18;-3.3443723664638e-19;-1.0089621713538e-18;-2.45917063808911e-18;-1.69983265823805e-35;-2.58452171659958e-19;0.0471913652437877;6.19770940665093e-19;4.7025283173669e-20;2.30157015494131e-19;3.45784449088693e-19;7.52779652553794e-36;-1.14785299604275e-19;0.0940060414304035;-7.8776641601661e-20;2.08851455315593e-20;-2.9254351135332e-20;1.53571824652209e-19;-1.82551884005983e-36;2.22023289064431e-19;-0.0709197738082136;-6.03994587988353e-19;-4.03970605947983e-20;-2.24298337700095e-19;-2.97046065432225e-19;-2.13935728201284e-36;1.3067326729095e-18;-0.351576268561121;-1.91913779300545e-18;-2.3775955752735e-19;-7.12687539506318e-19;-1.74828415836524e-18;-1.7342393022858e-35;-4.98894487242425e-18;1;7.04548289120444e-18;9.07736792679161e-19;2.61639778272665e-18;6.67473421935395e-18;7.41722308715812e-35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPGUI";3.73271137558393e-19;3.967407617531e-19;0.0607891024485319;-2.38180199959138e-19;-2.8394234939924e-21;-5.53163527586274e-19;2.79305050235601e-19;-2.72544417478893e-19;-1.21607407631537e-18;-0.323960029584484;1.05502109478732e-18;3.28414668473122e-18;-4.32587699049613e-18;-8.56114782546215e-19;3.50178522656328e-19;7.1156911525565e-19;0.047191365243788;-5.46230289609173e-19;-1.19202110213043e-18;1.21375205577071e-18;5.00943857153415e-19;2.56861682332955e-19;4.91687927848704e-19;0.0940060414304034;-3.71888207808975e-19;-4.42282546589207e-19;7.35813990251807e-19;3.46147748421887e-19;2.17290167935383e-21;-8.60586813064981e-20;-0.0709197738082139;8.26624848380498e-20;5.421115454917e-19;-4.5439057002328e-19;-6.05852148877008e-20;-1.01851636759348e-18;-2.29418657820372e-18;-0.351576268561122;1.80231306348505e-18;3.78373842643003e-18;-4.67669475456076e-18;-1.61510477180008e-18;2.90009560155402e-18;7.04548289120444e-18;1;-5.61985771407357e-18;-1.2486296912668e-17;1.59358550582034e-17;4.96001203447442e-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPLEP";-1.29009198585302e-18;7.17685088694584e-20;3.58886972828679e-19;0.0607891024485319;-1.57174987233127e-19;-5.45118796420018e-19;-3.39381326960362e-19;4.01026531173736e-20;-1.58349005818212e-19;2.07550414943118e-18;-0.323960029584484;1.58601320726005e-18;-1.04655697136877e-18;7.48806078933441e-19;-5.28366139259877e-19;7.24155791309179e-20;-4.90806720992494e-19;0.0471913652437879;-5.27215438124514e-19;6.98177217853877e-20;-3.42441214471334e-19;-6.69608298026277e-19;7.38901685645449e-20;2.26437660214448e-20;0.0940060414304033;-3.11726080160921e-19;-3.33437054814789e-20;-3.49414302342175e-19;2.96399725447606e-19;-4.70988098188961e-20;4.67086798276649e-19;-0.0709197738082138;4.0680521005319e-19;-8.32784120184119e-20;2.22722428351759e-19;2.3969354178485e-18;-3.39799257164735e-19;1.57506528572697e-18;-0.351576268561122;2.15926097278791e-18;-3.93608122085616e-19;1.60685410096056e-18;-5.09056456173887e-18;9.0773679267916e-19;-5.61985771407357e-18;1;-6.37858091065145e-18;2.1035297115748e-18;-4.29253612877135e-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPRHI";7.43078363985806e-19;1.47332931666612e-19;2.46500486726565e-19;3.86855531561456e-19;0.0607891024485321;-9.06571796725376e-19;6.54808514771899e-20;3.10995313535475e-18;-4.5159906936613e-19;3.6861242087712e-18;1.911174320847e-18;-0.323960029584485;-2.9048332470669e-18;-2.00709313619813e-19;-6.40946275827442e-19;2.64247019567083e-19;-1.16743494746232e-18;-4.40689912673652e-19;0.047191365243788;4.56155832268177e-19;1.17442310051335e-19;-3.50839057693666e-19;1.82592339529035e-19;-2.89495955791168e-19;-2.51600383536302e-19;0.0940060414304029;2.18093009838953e-19;8.11515913674224e-20;3.52737060896536e-19;-3.19585962284849e-20;6.808294706208e-19;2.11501986440073e-19;-0.0709197738082137;-3.45509627470931e-19;-1.42037226123507e-20;2.74954310071304e-18;-8.5196497799561e-19;3.68328972489436e-18;1.81347688450268e-18;-0.351576268561122;-2.19128522085589e-18;-3.78648490577347e-19;-9.85190198468039e-18;2.61639778272665e-18;-1.2486296912668e-17;-6.37858091065145e-18;1;8.21484432999019e-18;1.16283544132311e-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPSKE";2.94400642931676e-19;5.27725355947202e-19;3.76320718593506e-20;4.50580548580953e-19;5.5318545227659e-19;0.0607891024485319;9.56645823342576e-19;-2.73761777340927e-18;-1.16436563578743e-18;-4.44649102040785e-18;-9.53935486934404e-20;-1.56433851864267e-18;-0.323960029584484;-2.11072958645389e-18;8.72471791618986e-19;5.32483367356815e-19;1.33593892506845e-18;2.06966699271584e-19;6.60440195122894e-19;0.0471913652437879;9.65271013872323e-19;7.93151833748338e-19;5.43326259956852e-19;5.66576866452074e-19;2.52969802752002e-19;6.11127057033725e-19;0.0940060414304035;9.84926707505157e-19;-6.02606797306711e-19;-3.46325102303241e-19;-1.09391146879755e-18;-1.19478779867669e-19;-4.47277262466168e-19;-0.0709197738082138;-6.27808497172597e-19;-4.15521092114719e-18;-2.49859843492116e-18;-5.16088337534266e-18;-9.44788797247083e-19;-3.01173206790741e-18;-0.351576268561122;-4.52938963428693e-18;1.20768259209976e-17;6.67473421935395e-18;1.59358550582034e-17;2.1035297115748e-18;8.21484432999019e-18;1;1.20997722411989e-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPTHP";-1.10489762217467e-18;-8.38833440506935e-36;-3.76096101611312e-19;5.32299374262923e-19;-8.81727449968647e-20;-1.50044192978232e-18;0.060789102448532;-3.28272671902127e-18;-1.69983265823807e-35;-1.91273075725853e-18;1.58149799885708e-18;-4.48424539857938e-19;-4.4579160226101e-18;-0.323960029584485;4.61584825576614e-19;7.52779652553795e-36;4.36318045446406e-19;-2.22374733090747e-19;1.02291301595132e-19;6.26828416087338e-19;0.047191365243788;2.05001769403999e-19;-1.82551884005993e-36;-5.54586671223856e-20;-9.87623752522592e-20;-1.30018441911476e-20;2.78390725366866e-19;0.0940060414304031;-3.96524356899531e-19;-2.13935728201279e-36;-4.25211510898652e-19;1.91030972301489e-19;-9.96874627510648e-20;-5.38476831999166e-19;-0.0709197738082137;-2.33377018667027e-18;-1.7342393022858e-35;-1.35107084867172e-18;1.12432535386673e-18;-3.16747833604894e-19;-3.16924081677714e-18;-0.351576268561122;8.91004797506242e-18;7.41722308715812e-35;4.96001203447442e-18;-4.29253612877135e-18;1.16283544132311e-18;1.20997722411989e-17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.NITNIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6.05630871281344e-18;2.1360795164234e-18;-3.87171132813766e-18;-0.219967159466085;-1.08195755662181e-18;-3.0209212110613e-19;6.9167995344656e-19;-0.0707148505067822;-6.84525836563077e-19;-2.547291683292e-19;4.37607552966533e-19;-0.0552830776876138;-5.64649634546739e-19;-1.85932183013362e-19;3.60972415735365e-19;0;0;0;0;0;0;0;0;0
"B.NITPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.05630871281344e-18;1;-2.29775888261813e-17;7.43120579316255e-18;-1.16155799421633e-18;-0.219967159466084;3.29655516298274e-18;-1.38712423069119e-18;3.9930912294302e-21;-0.0707148505067821;2.62825174011513e-18;-3.24908538668395e-19;1.11586252587949e-19;-0.0552830776876137;1.90167978806536e-18;-1.8700597506693e-19;0;0;0;0;0;0;0;0;0
"B.NITPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.1360795164234e-18;-2.29775888261813e-17;1;-1.47167507500986e-17;-4.13521986946605e-19;4.43427912123777e-18;-0.219967159466084;2.69678748489379e-18;-2.52243677455357e-20;3.6574526537357e-19;-0.0707148505067824;1.20508309551894e-18;2.76399289104638e-20;-1.98289189158315e-19;-0.0552830776876138;8.91351238019045e-19;0;0;0;0;0;0;0;0;0
"B.NITTHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.87171132813767e-18;7.43120579316255e-18;-1.47167507500986e-17;1;7.42567371934222e-19;-1.36571195204257e-18;2.59450299899693e-18;-0.219967159466084;-2.55272597227004e-21;-5.1011806241299e-19;5.33237730117371e-19;-0.0707148505067821;-7.13354914182525e-20;-3.68911397764277e-19;2.0639738650806e-19;-0.0552830776876139;0;0;0;0;0;0;0;0;0
"B.PLENIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.219967159466085;-1.16155799421632e-18;-4.13521986946605e-19;7.42567371934222e-19;1;5.76316362274388e-18;1.87746004715141e-18;-3.68430787500639e-18;-0.293589797877455;-1.03038897425304e-18;-3.2422344643656e-19;6.58712898099671e-19;-0.149665277666958;-6.5129007026959e-19;-1.45385462060564e-19;4.16360404090914e-19;0;0;0;0;0;0;0;0;0
"B.PLEPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.08195755662181e-18;-0.219967159466084;4.43427912123777e-18;-1.36571195204257e-18;5.76316362274388e-18;1;-2.02634260490349e-17;7.07151120114926e-18;-1.60083725635743e-18;-0.293589797877455;3.5926091079352e-18;-1.69100671183194e-18;-5.83116322317292e-19;-0.149665277666959;1.5902188049575e-18;-7.48150775125284e-19;0;0;0;0;0;0;0;0;0
"B.PLEPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.0209212110613e-19;3.29655516298274e-18;-0.219967159466084;2.59450299899693e-18;1.87746004715141e-18;-2.02634260490349e-17;1;-1.36753752131148e-17;-5.70704291311808e-19;6.04849650694152e-18;-0.293589797877454;2.9432139990574e-18;-1.44466616220561e-19;1.5912355179692e-18;-0.149665277666958;1.40192944051423e-18;0;0;0;0;0;0;0;0;0
"B.PLETHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.9167995344656e-19;-1.38712423069119e-18;2.6967874848938e-18;-0.219967159466084;-3.68430787500639e-18;7.07151120114926e-18;-1.36753752131148e-17;1;1.02339230608089e-18;-1.53755783717542e-18;3.38043827921328e-18;-0.293589797877454;3.72777904462043e-19;-7.66489308577969e-19;1.2891848003736e-18;-0.149665277666958;0;0;0;0;0;0;0;0;0
"B.PSENIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0707148505067822;3.99309122943004e-21;-2.52243677455356e-20;-2.55272597227001e-21;-0.293589797877455;-1.60083725635743e-18;-5.70704291311808e-19;1.02339230608089e-18;1;6.32167036131166e-18;2.15042556063757e-18;-4.04135322541582e-18;-0.170118277238793;-1.36677670426281e-18;-5.21773802588817e-19;8.73760750955961e-19;0;0;0;0;0;0;0;0;0
"B.PSEPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.84525836563076e-19;-0.0707148505067821;3.65745265373571e-19;-5.1011806241299e-19;-1.03038897425304e-18;-0.293589797877455;6.04849650694152e-18;-1.53755783717542e-18;6.32167036131166e-18;1;-2.31665117691078e-17;7.75680957479132e-18;-6.41928610958172e-19;-0.170118277238793;5.48369531269775e-18;-1.13486880234375e-18;0;0;0;0;0;0;0;0;0
"B.PSEPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.547291683292e-19;2.62825174011513e-18;-0.0707148505067824;5.33237730117372e-19;-3.2422344643656e-19;3.59260910793519e-18;-0.293589797877454;3.38043827921328e-18;2.15042556063757e-18;-2.31665117691078e-17;1;-1.51935924870692e-17;-2.51887428756854e-19;2.81003626835613e-18;-0.170118277238793;2.83333331351221e-18;0;0;0;0;0;0;0;0;0
"B.PSETHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.37607552966533e-19;-3.24908538668395e-19;1.20508309551894e-18;-0.0707148505067821;6.58712898099672e-19;-1.69100671183194e-18;2.9432139990574e-18;-0.293589797877454;-4.04135322541582e-18;7.75680957479132e-18;-1.51935924870692e-17;1;4.10375757372494e-19;-1.32985076250358e-18;2.18596723965606e-18;-0.170118277238793;0;0;0;0;0;0;0;0;0
"B.THLNIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0552830776876138;1.11586252587949e-19;2.76399289104638e-20;-7.13354914182526e-20;-0.149665277666958;-5.83116322317291e-19;-1.44466616220561e-19;3.72777904462043e-19;-0.170118277238793;-6.41928610958172e-19;-2.51887428756854e-19;4.10375757372494e-19;1;5.96997462778651e-18;2.0332896530362e-18;-3.81651918538972e-18;0;0;0;0;0;0;0;0;0
"B.THLPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.64649634546739e-19;-0.0552830776876137;-1.98289189158314e-19;-3.68911397764277e-19;-6.5129007026959e-19;-0.149665277666959;1.5912355179692e-18;-7.66489308577968e-19;-1.36677670426281e-18;-0.170118277238793;2.81003626835613e-18;-1.32985076250358e-18;5.96997462778651e-18;1;-2.19034762448905e-17;7.32527223144663e-18;0;0;0;0;0;0;0;0;0
"B.THLPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.85932183013362e-19;1.90167978806536e-18;-0.0552830776876138;2.06397386508061e-19;-1.45385462060564e-19;1.5902188049575e-18;-0.149665277666958;1.2891848003736e-18;-5.21773802588817e-19;5.48369531269775e-18;-0.170118277238793;2.18596723965606e-18;2.0332896530362e-18;-2.19034762448905e-17;1;-1.43536201687312e-17;0;0;0;0;0;0;0;0;0
"B.THLTHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.60972415735365e-19;-1.8700597506693e-19;8.91351238019044e-19;-0.0552830776876139;4.16360404090914e-19;-7.48150775125284e-19;1.40192944051423e-18;-0.149665277666958;8.73760750955961e-19;-1.13486880234375e-18;2.83333331351221e-18;-0.170118277238793;-3.81651918538972e-18;7.32527223144663e-18;-1.43536201687312e-17;1;0;0;0;0;0;0;0;0;0
"B.GYMGYM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9.66968016369879e-18;9.26342417459489e-18;-0.412958284683801;-2.5058540429087e-18;-2.62244580046337e-18;-0.0935369894788326;-1.76848438857252e-18;-1.75129432178261e-18
"B.GYMPRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.66968016369879e-18;1;1.18382331974721e-17;-4.4430787090288e-18;-0.412958284683801;-6.28294184540201e-18;-6.39096523340384e-19;-0.0935369894788322;-1.94451135365806e-19
"B.GYMPRP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.2634241745949e-18;1.18382331974721e-17;1;-4.10755064599788e-18;-2.18669215468205e-18;-0.412958284683801;-3.11455445959571e-19;-2.87884816970375e-18;-0.0935369894788328
"B.PROGYM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.412958284683801;-4.44307870902879e-18;-4.10755064599787e-18;1;9.39557845656978e-18;8.51895327536974e-18;-0.349304849025118;-2.09228595295703e-18;-1.68107377097828e-18
"B.PROPRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.5058540429087e-18;-0.412958284683801;-2.18669215468205e-18;9.39557845656978e-18;1;1.1751407314339e-17;-1.95198974876202e-18;-0.349304849025119;-2.48726163421658e-18
"B.PROPRP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.62244580046337e-18;-6.282941845402e-18;-0.412958284683801;8.51895327536974e-18;1.1751407314339e-17;1;-2.35621242169263e-18;-2.3798954457869e-18;-0.349304849025117
"B.PRPGYM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0935369894788326;-6.39096523340384e-19;-3.11455445959571e-19;-0.349304849025118;-1.95198974876202e-18;-2.35621242169263e-18;1;8.28669287968334e-18;8.3953554663351e-18
"B.PRPPRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.76848438857252e-18;-0.0935369894788322;-2.87884816970375e-18;-2.09228595295703e-18;-0.349304849025118;-2.3798954457869e-18;8.28669287968334e-18;1;9.90928736123556e-18
"B.PRPPRP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.75129432178261e-18;-1.94451135365807e-19;-0.0935369894788328;-1.68107377097827e-18;-2.48726163421657e-18;-0.349304849025117;8.3953554663351e-18;9.90928736123556e-18;1
