"B.CHACHA";"B.CHADIT";"B.CHAGUI";"B.CHALEP";"B.CHARHI";"B.CHASKE";"B.CHATHP";"B.DITCHA";"B.DITDIT";"B.DITGUI";"B.DITLEP";"B.DITRHI";"B.DITSKE";"B.DITTHP";"B.GUICHA";"B.GUIDIT";"B.GUIGUI";"B.GUILEP";"B.GUIRHI";"B.GUISKE";"B.GUITHP";"B.LEPCHA";"B.LEPDIT";"B.LEPGUI";"B.LEPLEP";"B.LEPRHI";"B.LEPSKE";"B.LEPTHP";"B.RHICHA";"B.RHIDIT";"B.RHIGUI";"B.RHILEP";"B.RHIRHI";"B.RHISKE";"B.RHITHP";"B.SKECHA";"B.SKEDIT";"B.SKEGUI";"B.SKELEP";"B.SKERHI";"B.SKESKE";"B.SKETHP";"B.THPCHA";"B.THPDIT";"B.THPGUI";"B.THPLEP";"B.THPRHI";"B.THPSKE";"B.THPTHP";"B.NITNIT";"B.NITPLE";"B.NITPSE";"B.NITTHL";"B.PLENIT";"B.PLEPLE";"B.PLEPSE";"B.PLETHL";"B.PSENIT";"B.PSEPLE";"B.PSEPSE";"B.PSETHL";"B.THLNIT";"B.THLPLE";"B.THLPSE";"B.THLTHL";"B.GYMGYM";"B.GYMPRO";"B.GYMPRP";"B.PROGYM";"B.PROPRO";"B.PROPRP";"B.PRPGYM";"B.PRPPRO";"B.PRPPRP"
"B.THPCHA";0.0361310976745224;3.19647128146455e-20;2.74841178583728e-19;-1.5207482830074e-21;-1.7089047927128e-36;1.62487058768135e-19;-1.00399787369911e-36;-0.249321672977204;1.01095071212908e-19;1.3091718015203e-18;-4.80968363016553e-21;1.14824995342691e-37;5.13899213566982e-19;-1.07374575075528e-36;-0.0264193416320138;9.48456568763849e-21;2.64824605523489e-19;-4.51236245048919e-22;9.12821330943151e-37;4.82131402592e-20;-6.07503412257395e-37;0.0845786092919142;-6.20778158378294e-20;-9.09244716181202e-19;2.95340466206145e-21;-5.0998222329893e-37;-3.15561781165678e-19;4.13825920336381e-36;0.0501118712799874;6.33566358280447e-21;2.6802961231288e-20;-3.01424560612581e-22;-4.70269216048707e-37;3.22062440192685e-20;3.54230688134632e-37;-0.346560517253659;1.40596468261112e-19;1.69552966253766e-18;-6.68899604838707e-21;1.94951471698433e-38;7.14697695968919e-19;-4.70890029920445e-36;1;-4.59228710987445e-19;-5.62258553709018e-18;2.18481948450945e-20;1.09149832376771e-36;-2.33440929011079e-18;2.10679914695865e-35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPDIT";-5.87544692368018e-22;0.0361310976745226;-1.74927709432498e-19;-2.79037172367969e-19;-8.09565810918333e-21;2.2581529546001e-19;-9.78067868423234e-22;3.62316906081017e-20;-0.249321672977203;-3.72739261293916e-19;-3.63894373810559e-19;4.99229052174266e-19;9.76818517940626e-19;6.03137988697005e-20;-1.11931644149864e-20;-0.0264193416320137;-2.93937464451553e-19;-2.32824332114958e-19;-1.54228322441978e-19;-8.971086024057e-21;-1.86329220610539e-20;-5.54511465549805e-20;0.0845786092919135;-9.84786633877474e-20;-2.28628692545632e-19;-7.64050003519011e-19;-8.28753871056753e-19;-9.23078455429178e-20;-2.61431304923341e-20;0.0501118712799874;-3.24837690880106e-19;-4.09677381540267e-19;-3.60220846377992e-19;-1.34695869120272e-19;-4.35196781567344e-20;1.16075002994217e-19;-0.346560517253659;3.33147104996105e-19;3.88280905423247e-19;1.59937371823798e-18;1.8114039086053e-18;1.93226544687582e-19;-4.59228710987445e-19;1;-1.98151324138349e-18;-2.35877182817579e-18;-6.32761845416644e-18;-6.46881941109222e-18;-7.64464137466861e-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPGUI";-3.01429466932586e-19;5.61388931254139e-19;0.0361310976745225;2.81431901740243e-19;1.65605119267829e-19;-3.17220568331481e-19;-1.98890248490214e-19;4.10479795376743e-19;9.41884697905264e-19;-0.249321672977204;1.01896298998635e-19;-2.25517286555141e-19;1.38451121489457e-18;2.70844218826663e-19;5.42967139464129e-20;7.87167537909254e-20;-0.0264193416320134;4.36388953891367e-22;-2.98305732364181e-20;1.57531215749972e-19;3.58262483057769e-20;-7.31226564424969e-19;-2.85477439780433e-19;0.084578609291914;2.14357582920282e-19;4.01735316874253e-19;-1.68910311323793e-18;-4.82480477376993e-19;-4.37967127753939e-19;3.42457955550692e-19;0.0501118712799871;2.74368144443468e-19;2.40618806001803e-19;-7.25072042587538e-19;-2.88981006919959e-19;1.49449263393403e-18;7.45351086439964e-19;-0.346560517253659;-3.92080677100246e-19;-8.21073113408937e-19;3.54258480574623e-18;9.86101373414862e-19;-5.62258553709018e-18;-1.98151324138349e-18;1;1.70897735646891e-18;3.08904420639016e-18;-1.28687074851372e-17;-3.70991411692157e-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPLEP";2.79529363298178e-23;4.40202139722953e-19;-1.60810323991822e-19;0.0361310976745225;8.21552174065262e-22;1.21379378501422e-19;-3.83782468759253e-21;-1.72375336522597e-21;1.06925640647071e-18;-6.35071747031081e-19;-0.249321672977204;-5.06620595433847e-20;5.09357216340267e-19;2.36664339743405e-19;5.32524276511279e-22;2.24048324763284e-19;-1.90598203361082e-19;-0.0264193416320136;1.56511813982023e-20;-2.80753206232285e-22;-7.31134214675519e-20;2.63813525881712e-21;-3.75044376785766e-19;3.39469193012435e-19;0.0845786092919136;7.75362463458784e-20;-4.2214445616316e-19;-3.62205261945884e-19;1.24378157373715e-21;3.07938762381939e-19;-1.03187955304656e-19;0.0501118712799876;3.65554245861477e-20;-6.16744571675804e-20;-1.70766161140999e-19;-5.52236657113515e-21;9.30080558065591e-19;-5.90524090089369e-19;-0.346560517253659;-1.62305391067692e-19;9.24754139690046e-19;7.58198513049719e-19;2.18481948450945e-20;-2.35877182817579e-18;1.70897735646891e-18;1;6.42130463955649e-19;-3.28434759982463e-18;-2.99966846296589e-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPRHI";-1.70890479271279e-36;4.40435238147841e-19;-1.50997533924735e-19;-4.46956285153488e-20;0.0361310976745223;4.60736283216305e-19;3.11042406992191e-37;1.14824995342643e-37;1.39296830299784e-18;-7.19257989403308e-19;-1.4135924742595e-19;-0.249321672977203;1.45717459225168e-18;5.16259316512215e-37;9.12821330943161e-37;1.3068589014352e-19;-1.4549443632391e-19;-1.32620814415664e-20;-0.0264193416320138;1.36709613760125e-19;3.72232048182126e-37;-5.09982223298981e-37;-8.55357523803737e-19;4.99538353695546e-19;8.68021875191275e-20;0.0845786092919148;-8.94783641735199e-19;-1.99605904306547e-36;-4.70269216048698e-37;8.72978122812602e-20;-1.47255264609929e-20;-8.85903363303573e-21;0.050111871279987;9.1321642956013e-20;-2.11186143346477e-37;1.94951471698277e-38;1.93724997125442e-18;-9.31522703616392e-19;-1.96593273101127e-19;-0.346560517253659;2.02654391408404e-18;2.21829330334468e-36;1.0914983237677e-36;-6.32761845416644e-18;3.08904420639016e-18;6.42130463955649e-19;1;-6.61927828582361e-18;-9.81340132207103e-36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPSKE";-2.98668126666173e-21;2.16171952632673e-19;4.77326861947722e-19;1.03026292019717e-19;-8.46881244811306e-21;0.0361310976745225;2.16967606793664e-22;1.84177498332168e-19;9.57603266403074e-19;2.5307506342839e-18;4.72786995873096e-19;5.22240089007505e-19;-0.249321672977204;-1.33795833805375e-20;-5.68985047557187e-20;-1.50966962133996e-20;3.89938534370681e-19;-1.1938936013897e-20;-1.61337190792059e-19;-0.0264193416320136;4.13339466276208e-21;-2.81876260277596e-19;-8.26790773914128e-19;-1.95713547081956e-18;-4.18408314840008e-19;-7.99267470725387e-19;0.0845786092919138;2.04769147237329e-20;-1.32894057435254e-19;-1.44317449000491e-19;-1.25257819789298e-19;-7.99861246872329e-20;-3.76824557896788e-19;0.0501118712799872;9.65409530661646e-21;5.90047091691404e-19;1.80413962298251e-18;3.73305960428888e-18;9.10928844390491e-19;1.67309388211907e-18;-0.346560517253658;-4.28639998545907e-20;-2.33440929011079e-18;-6.46881941109222e-18;-1.28687074851372e-17;-3.28434759982463e-18;-6.61927828582362e-18;1;1.69583277133067e-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.THPTHP";-1.00399787369911e-36;5.32106900691839e-20;1.81346670782141e-19;2.08792566021584e-19;3.1104240699219e-37;-1.18038803368135e-20;0.0361310976745225;-1.07374575075524e-36;1.68289905591378e-19;8.63822331540612e-19;6.60350038277423e-19;5.16259316512214e-37;-3.7332233521337e-20;-0.249321672977204;-6.07503412257398e-37;1.57886694672426e-20;1.74737500400617e-19;6.1952904723584e-20;3.72232048182122e-37;-3.502445933825e-21;-0.0264193416320141;4.13825920336383e-36;-1.03339061354095e-19;-5.99941038877057e-19;-4.0549047122543e-19;-1.99605904306546e-36;2.29240010373179e-20;0.0845786092919147;3.54230688134637e-37;1.05467874290664e-20;1.76852239225721e-20;4.13843685871411e-20;-2.11186143346484e-37;-2.33962417304965e-21;0.0501118712799872;-4.70890029920446e-36;2.34046685820251e-19;1.11875033100219e-18;9.18372004529943e-19;2.21829330334467e-36;-5.19192491031043e-20;-0.346560517253659;2.10679914695865e-35;-7.64464137466861e-19;-3.70991411692157e-18;-2.99966846296588e-18;-9.81340132207103e-36;1.69583277133067e-19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"B.NITNIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-2.33117748521645e-18;-1.94789236109052e-17;-6.15649288595019e-18;-0.115673912742686;2.37703682535359e-19;2.50678916041812e-18;6.27760451434365e-19;-0.134637633991187;2.53490946981427e-19;2.51210827589949e-18;6.69453622317832e-19;-0.0995985327951687;6.69676644917084e-20;1.23425593328425e-18;1.76857383295128e-19;0;0;0;0;0;0;0;0;0
"B.NITPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.33117748521645e-18;1;-9.96336832346018e-18;6.20005839803982e-35;4.07994388747594e-19;-0.115673912742686;1.38017871605132e-18;-7.37858805513143e-36;2.26853597663792e-19;-0.134637633991187;1.35907481751702e-18;-6.44464143631999e-36;2.59802888631317e-19;-0.0995985327951688;7.58286625996758e-19;-1.05836342628861e-36;0;0;0;0;0;0;0;0;0
"B.NITPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.94789236109052e-17;-9.96336832346017e-18;1;-4.77099148150479e-18;2.30196479789783e-18;9.69081887969631e-19;-0.115673912742686;4.64048028967977e-19;2.11030388064714e-18;1.11982463647597e-18;-0.134637633991187;5.36231686710406e-19;9.8711760422744e-19;2.82131766527429e-19;-0.099598532795169;1.35099718394912e-19;0;0;0;0;0;0;0;0;0
"B.NITTHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.15649288595019e-18;6.20005839803982e-35;-4.77099148150479e-18;1;1.07748747907924e-18;-7.37858805513144e-36;6.60903088539865e-19;-0.115673912742686;5.99106060789563e-19;-6.44464143632002e-36;6.50797417760173e-19;-0.134637633991187;6.86123062594481e-19;-1.05836342628862e-36;3.63108028903335e-19;-0.0995985327951687;0;0;0;0;0;0;0;0;0
"B.PLENIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.115673912742686;4.07994388747594e-19;2.30196479789783e-18;1.07748747907924e-18;1;-1.68013447042071e-18;-1.38117339219339e-17;-4.43712929632401e-18;-0.1054823595044;1.91139570670106e-19;-4.45707687294352e-19;5.04787565304075e-19;-0.11103785031738;1.15923463042408e-19;3.81857783314386e-19;3.06146563297405e-19;0;0;0;0;0;0;0;0;0
"B.PLEPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.37703682535359e-19;-0.115673912742686;9.69081887969631e-19;-7.37858805513145e-36;-1.68013447042071e-18;1;-7.02187563036895e-18;3.27870707562668e-35;-8.26336066373619e-20;-0.1054823595044;-6.124249986995e-19;4.55391015838745e-36;-6.12791451118405e-20;-0.11103785031738;8.48905406898564e-20;2.79139168804758e-36;0;0;0;0;0;0;0;0;0
"B.PLEPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.50678916041812e-18;1.38017871605132e-18;-0.115673912742686;6.60903088539865e-19;-1.38117339219339e-17;-7.02187563036895e-18;1;-3.36244809275922e-18;1.37856914923976e-18;1.0945102115779e-18;-0.1054823595044;5.2410979162162e-19;4.53984423714643e-19;4.14009412738771e-19;-0.11103785031738;1.98249760253116e-19;0;0;0;0;0;0;0;0;0
"B.PLETHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.27760451434366e-19;-7.37858805513143e-36;4.64048028967977e-19;-0.115673912742686;-4.43712929632401e-18;3.27870707562668e-35;-3.36244809275922e-18;1;-2.18230149625904e-19;4.55391015838746e-36;-2.93261712003154e-19;-0.1054823595044;-1.61834361961133e-19;2.79139168804758e-36;4.0650112827605e-20;-0.11103785031738;0;0;0;0;0;0;0;0;0
"B.PSENIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.134637633991187;2.26853597663792e-19;2.11030388064714e-18;5.99106060789563e-19;-0.1054823595044;-8.26336066373619e-20;1.37856914923976e-18;-2.18230149625904e-19;1;-2.61271272996174e-18;-2.1829672981032e-17;-6.90000973201209e-18;-0.142714982431452;1.8266452107028e-19;2.75533819807665e-18;4.82405493196611e-19;0;0;0;0;0;0;0;0;0
"B.PSEPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53490946981427e-19;-0.134637633991187;1.11982463647597e-18;-6.44464143632001e-36;1.91139570670106e-19;-0.1054823595044;1.0945102115779e-18;4.55391015838746e-36;-2.61271272996174e-18;1;-1.1165442355866e-17;7.78606367850349e-35;3.65607349857348e-19;-0.142714982431452;1.64063505060462e-18;-4.72783860974513e-36;0;0;0;0;0;0;0;0;0
"B.PSEPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.51210827589949e-18;1.35907481751702e-18;-0.134637633991187;6.50797417760173e-19;-4.45707687294352e-19;-6.124249986995e-19;-0.1054823595044;-2.93261712003154e-19;-2.1829672981032e-17;-1.1165442355866e-17;1;-5.34660856024335e-18;1.77336139910759e-18;6.65878515330278e-19;-0.142714982431452;3.18858103125366e-19;0;0;0;0;0;0;0;0;0
"B.PSETHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.69453622317832e-19;-6.44464143631999e-36;5.36231686710405e-19;-0.134637633991187;5.04787565304075e-19;4.55391015838745e-36;5.2410979162162e-19;-0.1054823595044;-6.90000973201209e-18;7.78606367850349e-35;-5.34660856024335e-18;1;9.65545979541269e-19;-4.72783860974509e-36;7.85623455499682e-19;-0.142714982431452;0;0;0;0;0;0;0;0;0
"B.THLNIT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0995985327951688;2.59802888631318e-19;9.87117604227439e-19;6.86123062594481e-19;-0.11103785031738;-6.12791451118406e-20;4.53984423714644e-19;-1.61834361961132e-19;-0.142714982431452;3.65607349857348e-19;1.77336139910759e-18;9.65545979541269e-19;1;-2.03104892981228e-18;-1.63692771691919e-17;-5.36387227772366e-18;0;0;0;0;0;0;0;0;0
"B.THLPLE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.69676644917084e-20;-0.0995985327951688;2.82131766527429e-19;-1.05836342628862e-36;1.15923463042408e-19;-0.11103785031738;4.14009412738771e-19;2.79139168804758e-36;1.8266452107028e-19;-0.142714982431452;6.65878515330278e-19;-4.72783860974508e-36;-2.03104892981228e-18;1;-8.25954137329267e-18;4.42511653395284e-35;0;0;0;0;0;0;0;0;0
"B.THLPSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.23425593328425e-18;7.58286625996758e-19;-0.099598532795169;3.63108028903335e-19;3.81857783314387e-19;8.48905406898568e-20;-0.11103785031738;4.06501128276051e-20;2.75533819807665e-18;1.64063505060462e-18;-0.142714982431452;7.85623455499681e-19;-1.63692771691919e-17;-8.25954137329267e-18;1;-3.9551083783913e-18;0;0;0;0;0;0;0;0;0
"B.THLTHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.76857383295129e-19;-1.05836342628861e-36;1.35099718394912e-19;-0.0995985327951687;3.06146563297405e-19;2.79139168804758e-36;1.98249760253116e-19;-0.11103785031738;4.8240549319661e-19;-4.72783860974513e-36;3.18858103125365e-19;-0.142714982431452;-5.36387227772366e-18;4.42511653395284e-35;-3.9551083783913e-18;1;0;0;0;0;0;0;0;0;0
"B.GYMGYM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.9759578813364e-18;-2.17056474658756e-18;-0.247227607418656;-3.90926434713474e-19;5.24890823798061e-19;-0.194369155825808;-2.28828321103547e-19;3.77034406023731e-19
"B.GYMPRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9759578813364e-18;1;2.98236972648611e-18;-4.31922887003272e-19;-0.247227607418656;-7.21203320502999e-19;-2.82796820571335e-19;-0.194369155825807;-5.18047664846972e-19
"B.GYMPRP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.17056474658756e-18;2.98236972648611e-18;1;3.78998751147686e-19;-5.2074668750422e-19;-0.247227607418657;1.8497934258729e-19;-2.54162789764713e-19;-0.194369155825807
"B.PROGYM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.247227607418656;-4.31922887003272e-19;3.78998751147686e-19;1;2.07403019921191e-18;-2.27829594764573e-18;-0.152373776192851;-2.07074235691298e-19;5.09279582406187e-19
"B.PROPRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.90926434713475e-19;-0.247227607418656;-5.2074668750422e-19;2.07403019921191e-18;1;3.13039307991936e-18;-3.28097542955535e-19;-0.152373776192851;-6.99753375831598e-19
"B.PROPRP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.24890823798061e-19;-7.21203320502999e-19;-0.247227607418657;-2.27829594764573e-18;3.13039307991936e-18;1;7.85998491704299e-20;-1.0799669120251e-19;-0.15237377619285
"B.PRPGYM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.194369155825807;-2.82796820571335e-19;1.8497934258729e-19;-0.152373776192851;-3.28097542955535e-19;7.85998491704299e-20;1;2.04700556461716e-18;-2.2486097282709e-18
"B.PRPPRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.28828321103547e-19;-0.194369155825807;-2.54162789764713e-19;-2.07074235691298e-19;-0.152373776192851;-1.0799669120251e-19;2.04700556461716e-18;1;3.08960402624266e-18
"B.PRPPRP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.77034406023731e-19;-5.18047664846972e-19;-0.194369155825807;5.09279582406187e-19;-6.99753375831598e-19;-0.15237377619285;-2.2486097282709e-18;3.08960402624266e-18;1
